table_name	column_name	data_type
Test_TT	ASSOCIATED_PROJECT_COMPLETE_COUNT	INT64
Test_TT	ASSOCIATED_PROJECT_CANCELLED_COUNT	INT64
Test_TT	ASSOCIATED_PROJECT_URL	STRING
Test_TT	ASSOCIATED_FW_PROJECT_URL	STRING
Test_TT	SITE_ASSOCIATED_PROJECTS	STRING
Test_TT	SITE_ASSOCIATED_PROJECT_TYPE	STRING
Test_TT	SITE_ASSOCIATED_PROJECT_COUNT	INT64
Test_TT	SITE_ASSOCIATED_PROJECT_COMPLETE_COUNT	INT64
Test_TT	SITE_ASSOCIATED_PROJECT_CANCELLED_COUNT	INT64
Test_TT	SITE_ASSOCIATED_PROJECT_URL	STRING
Test_TT	SITE_ASSOCIATED_FW_PROJECT_URL	STRING
Test_TT	RELATED_PROJECTS	STRING
Test_TT	RELATED_PROJECT_TYPE	STRING
Test_TT	RELATED_PROJECT_COUNT	INT64
Test_TT	RELATED_PROJECT_COMPLETE_COUNT	INT64
Test_TT	RELATED_PROJECT_CANCELLED_COUNT	INT64
Test_TT	RELATED_PROJECT_URL	STRING
Test_TT	RELATED_FW_PROJECT_URL	STRING
Test_TT	QF_PROJECTS	STRING
Test_TT	QF_PROJECT_COUNT	INT64
Test_TT	QF_PROJECT_URL	STRING
ADDRESS_MASTER_20230426	address_id	STRING
ADDRESS_MASTER_20230426	address	STRING
ADDRESS_MASTER_20230426	house_no	STRING
ADDRESS_MASTER_20230426	sub_location	STRING
ADDRESS_MASTER_20230426	street_name	STRING
ADDRESS_MASTER_20230426	street_suffix	STRING
ADDRESS_MASTER_20230426	city	STRING
ADDRESS_MASTER_20230426	state	STRING
ADDRESS_MASTER_20230426	postal_cd	STRING
ADDRESS_MASTER_20230426	wcname	STRING
ADDRESS_MASTER_20230426	wirecenter_id	STRING
ADDRESS_MASTER_20230426	address_type	STRING
ADDRESS_MASTER_20230426	sfu	STRING
ADDRESS_MASTER_20230426	mdu	STRING
ADDRESS_MASTER_20230426	mdu_cnt	STRING
ADDRESS_MASTER_20230426	latitude	STRING
ADDRESS_MASTER_20230426	longitude	STRING
ADDRESS_MASTER_20230426	geo_precision	STRING
ADDRESS_MASTER_20230426	addr_source	STRING
ADDRESS_MASTER_20230426	address_status	STRING
ADDRESS_MASTER_20230426	address_tech	STRING
ADDRESS_MASTER_20230426	altman_fiber_build	STRING
ADDRESS_MASTER_20230426	brightspeed_fiber_enabled	STRING
ADDRESS_MASTER_20230426	enhanced_match	STRING
ADDRESS_MASTER_20230426	footnote	STRING
ADDRESS_MASTER_20230426	match_code	STRING
ADDRESS_MASTER_20230426	property_type	STRING
ADDRESS_MASTER_20230426	site_cd	STRING
ADDRESS_MASTER_20230426	dtap	STRING
ADDRESS_MASTER_20230426	terminal	STRING
ADDRESS_MASTER_20230426	drop_feed	STRING
ADDRESS_MASTER_20230426	drop_length	STRING
ADDRESS_MASTER_20230426	served_households	STRING
ADDRESS_MASTER_20230426	pre_survey_drops	STRING
ADDRESS_MASTER_20230426	location_hash	STRING
