table_name,column_name,is_nullable,data_type
TICKET_OVERVIEW_V,PERMIT_AERIAL_COMPLETE,YES,STRING
TICKET_OVERVIEW_V,PERMIT_BURRIED_COMPLETE,YES,STRING
Test_T,ST_PROJECT_ID,YES,STRING
Test_T,PHASE_PROJECTS,YES,STRING
Test_T,PHASE_PROJECT_TYPE,YES,STRING
Test_T,PHASE_COUNT,YES,BIGNUMERIC
Test_T,PHASE_PROJECT_COMPLETE_COUNT,YES,INT64
Test_T,PHASE_PROJECT_CANCELLED_COUNT,YES,INT64
Test_T,PHASE_PROJECT_URL,YES,STRING
Test_T,PHASE_FW_PROJECT_URL,YES,STRING
Test_T,SITE_PROJECTS,YES,STRING
Test_T,SITE_PROJECT_TYPE,YES,STRING
Test_T,SITE_PROJECT_COUNT,YES,INT64
Test_T,SITE_PROJECT_COMPLETE_COUNT,YES,INT64
Test_T,SITE_PROJECT_CANCELLED_COUNT,YES,INT64
Test_T,SITE_PROJECT_URL,YES,STRING
Test_T,SITE_FW_PROJECT_URL,YES,STRING
Test_T,ASSOCIATED_PROJECTS,YES,STRING
Test_T,ASSOCIATED_PROJECT_TYPE,YES,STRING
Test_T,ASSOCIATED_PROJECT_COUNT,YES,INT64
Test_T,ASSOCIATED_PROJECT_COMPLETE_COUNT,YES,INT64
Test_T,ASSOCIATED_PROJECT_CANCELLED_COUNT,YES,INT64
Test_T,ASSOCIATED_PROJECT_URL,YES,STRING
Test_T,ASSOCIATED_FW_PROJECT_URL,YES,STRING
Test_T,SITE_ASSOCIATED_PROJECTS,YES,STRING
Test_T,SITE_ASSOCIATED_PROJECT_TYPE,YES,STRING
Test_T,SITE_ASSOCIATED_PROJECT_COUNT,YES,INT64
Test_T,SITE_ASSOCIATED_PROJECT_COMPLETE_COUNT,YES,INT64
Test_T,SITE_ASSOCIATED_PROJECT_CANCELLED_COUNT,YES,INT64
Test_T,SITE_ASSOCIATED_PROJECT_URL,YES,STRING
Test_T,SITE_ASSOCIATED_FW_PROJECT_URL,YES,STRING
Test_T,RELATED_PROJECTS,YES,STRING
Test_T,RELATED_PROJECT_TYPE,YES,STRING
Test_T,RELATED_PROJECT_COUNT,YES,INT64
Test_T,RELATED_PROJECT_COMPLETE_COUNT,YES,INT64
Test_T,RELATED_PROJECT_CANCELLED_COUNT,YES,INT64
Test_T,RELATED_PROJECT_URL,YES,STRING
Test_T,RELATED_FW_PROJECT_URL,YES,STRING
Test_T,QF_PROJECTS,YES,STRING
Test_T,QF_PROJECT_COUNT,YES,INT64
Test_T,QF_PROJECT_URL,YES,STRING
ADDRESS_POLY_20230606,STR_NUM,YES,STRING
ADDRESS_POLY_20230606,STR,YES,STRING
ADDRESS_POLY_20230606,UNIT_DES,YES,STRING
ADDRESS_POLY_20230606,UNIT_NUM,YES,STRING
ADDRESS_POLY_20230606,CITY,YES,STRING
ADDRESS_POLY_20230606,STATE,YES,STRING
ADDRESS_POLY_20230606,ZIP,YES,INT64
ADDRESS_POLY_20230606,ZIP4,YES,STRING
ADDRESS_POLY_20230606,ZBA_PR_USE,YES,STRING
ADDRESS_POLY_20230606,CNTY_FIPS,YES,INT64
ADDRESS_POLY_20230606,ADDR_CONF,YES,INT64
ADDRESS_POLY_20230606,ID,YES,INT64
ADDRESS_POLY_20230606,STATUS,YES,STRING
ADDRESS_POLY_20230606,AVAILABILTY_DATE,YES,STRING
ADDRESS_POLY_20230606,SERVING_WIRE_CENTER_CLLI,YES,STRING
ADDRESS_POLY_20230606,SERVING_WIRE_CENTER_NAME,YES,STRING
ADDRESS_POLY_20230606,SERVICE_TYPE,YES,STRING
Test_TT,ST_PROJECT_ID,YES,STRING
Test_TT,PHASE_PROJECTS,YES,STRING
Test_TT,PHASE_PROJECT_TYPE,YES,STRING
Test_TT,PHASE_COUNT,YES,BIGNUMERIC
Test_TT,PHASE_PROJECT_COMPLETE_COUNT,YES,INT64
Test_TT,PHASE_PROJECT_CANCELLED_COUNT,YES,INT64
Test_TT,PHASE_PROJECT_URL,YES,STRING
Test_TT,PHASE_FW_PROJECT_URL,YES,STRING
Test_TT,SITE_PROJECTS,YES,STRING
Test_TT,SITE_PROJECT_TYPE,YES,STRING
Test_TT,SITE_PROJECT_COUNT,YES,INT64
Test_TT,SITE_PROJECT_COMPLETE_COUNT,YES,INT64
Test_TT,SITE_PROJECT_CANCELLED_COUNT,YES,INT64
Test_TT,SITE_PROJECT_URL,YES,STRING
Test_TT,SITE_FW_PROJECT_URL,YES,STRING
Test_TT,ASSOCIATED_PROJECTS,YES,STRING
Test_TT,ASSOCIATED_PROJECT_TYPE,YES,STRING
Test_TT,ASSOCIATED_PROJECT_COUNT,YES,INT64
Test_TT,ASSOCIATED_PROJECT_COMPLETE_COUNT,YES,INT64
Test_TT,ASSOCIATED_PROJECT_CANCELLED_COUNT,YES,INT64
Test_TT,ASSOCIATED_PROJECT_URL,YES,STRING
Test_TT,ASSOCIATED_FW_PROJECT_URL,YES,STRING
Test_TT,SITE_ASSOCIATED_PROJECTS,YES,STRING
Test_TT,SITE_ASSOCIATED_PROJECT_TYPE,YES,STRING
Test_TT,SITE_ASSOCIATED_PROJECT_COUNT,YES,INT64
Test_TT,SITE_ASSOCIATED_PROJECT_COMPLETE_COUNT,YES,INT64
Test_TT,SITE_ASSOCIATED_PROJECT_CANCELLED_COUNT,YES,INT64
Test_TT,SITE_ASSOCIATED_PROJECT_URL,YES,STRING
Test_TT,SITE_ASSOCIATED_FW_PROJECT_URL,YES,STRING
Test_TT,RELATED_PROJECTS,YES,STRING
Test_TT,RELATED_PROJECT_TYPE,YES,STRING
Test_TT,RELATED_PROJECT_COUNT,YES,INT64
Test_TT,RELATED_PROJECT_COMPLETE_COUNT,YES,INT64
Test_TT,RELATED_PROJECT_CANCELLED_COUNT,YES,INT64
Test_TT,RELATED_PROJECT_URL,YES,STRING
Test_TT,RELATED_FW_PROJECT_URL,YES,STRING
Test_TT,QF_PROJECTS,YES,STRING
Test_TT,QF_PROJECT_COUNT,YES,INT64
Test_TT,QF_PROJECT_URL,YES,STRING
ADDRESS_MASTER_20230426,address_id,YES,STRING
ADDRESS_MASTER_20230426,address,YES,STRING
ADDRESS_MASTER_20230426,house_no,YES,STRING
ADDRESS_MASTER_20230426,sub_location,YES,STRING
ADDRESS_MASTER_20230426,street_name,YES,STRING
ADDRESS_MASTER_20230426,street_suffix,YES,STRING
ADDRESS_MASTER_20230426,city,YES,STRING
ADDRESS_MASTER_20230426,state,YES,STRING
ADDRESS_MASTER_20230426,postal_cd,YES,STRING
ADDRESS_MASTER_20230426,wcname,YES,STRING
ADDRESS_MASTER_20230426,wirecenter_id,YES,STRING
ADDRESS_MASTER_20230426,address_type,YES,STRING
ADDRESS_MASTER_20230426,sfu,YES,STRING
ADDRESS_MASTER_20230426,mdu,YES,STRING
ADDRESS_MASTER_20230426,mdu_cnt,YES,STRING
ADDRESS_MASTER_20230426,latitude,YES,STRING
ADDRESS_MASTER_20230426,longitude,YES,STRING
ADDRESS_MASTER_20230426,geo_precision,YES,STRING
ADDRESS_MASTER_20230426,addr_source,YES,STRING
ADDRESS_MASTER_20230426,address_status,YES,STRING
ADDRESS_MASTER_20230426,address_tech,YES,STRING
ADDRESS_MASTER_20230426,altman_fiber_build,YES,STRING
ADDRESS_MASTER_20230426,brightspeed_fiber_enabled,YES,STRING
ADDRESS_MASTER_20230426,enhanced_match,YES,STRING
ADDRESS_MASTER_20230426,footnote,YES,STRING
ADDRESS_MASTER_20230426,match_code,YES,STRING
ADDRESS_MASTER_20230426,property_type,YES,STRING
ADDRESS_MASTER_20230426,site_cd,YES,STRING
ADDRESS_MASTER_20230426,dtap,YES,STRING
ADDRESS_MASTER_20230426,terminal,YES,STRING
ADDRESS_MASTER_20230426,drop_feed,YES,STRING
ADDRESS_MASTER_20230426,drop_length,YES,STRING
ADDRESS_MASTER_20230426,served_households,YES,STRING
ADDRESS_MASTER_20230426,pre_survey_drops,YES,STRING
ADDRESS_MASTER_20230426,location_hash,YES,STRING
